evap,temp,albedo,precipitation,pressure,u800,u200,v200,v800
76.53693,-33.104725,76.53693,-33.104725,76.53693,-33.104725,-33.104725,-33.104725,-33.104725
66.41291,-36.354485,66.41291,-36.354485,66.41291,-36.354485,-36.354485,-36.354485,-36.354485
64.53819,-35.04264,64.53819,-35.04264,64.53819,-35.04264,-35.04264,-35.04264,-35.04264
54.221714,-36.30173,54.221714,-36.30173,54.221714,-36.30173,-36.30173,-36.30173,-36.30173
56.751553,-37.95671,56.751553,-37.95671,56.751553,-37.95671,-37.95671,-37.95671,-37.95671
106.71925,-34.46908,106.71925,-34.46908,106.71925,-34.46908,-34.46908,-34.46908,-34.46908
70.4795,-36.276768,70.4795,-36.276768,70.4795,-36.276768,-36.276768,-36.276768,-36.276768
79.83224,-36.162518,79.83224,-36.162518,79.83224,-36.162518,-36.162518,-36.162518,-36.162518
104.79214,-36.34626,104.79214,-36.34626,104.79214,-36.34626,-36.34626,-36.34626,-36.34626
75.295,-35.921642,75.295,-35.921642,75.295,-35.921642,-35.921642,-35.921642,-35.921642
80.61449,-36.81362,80.61449,-36.81362,80.61449,-36.81362,-36.81362,-36.81362,-36.81362
81.888626,-37.08598,81.888626,-37.08598,81.888626,-37.08598,-37.08598,-37.08598,-37.08598
63.62736,-35.489,63.62736,-35.489,63.62736,-35.489,-35.489,-35.489,-35.489
49.226902,-36.400753,49.226902,-36.400753,49.226902,-36.400753,-36.400753,-36.400753,-36.400753
64.73005,-36.65185,64.73005,-36.65185,64.73005,-36.65185,-36.65185,-36.65185,-36.65185
56.225185,-37.108376,56.225185,-37.108376,56.225185,-37.108376,-37.108376,-37.108376,-37.108376
51.86492,-36.931713,51.86492,-36.931713,51.86492,-36.931713,-36.931713,-36.931713,-36.931713
89.53083,-35.62398,89.53083,-35.62398,89.53083,-35.62398,-35.62398,-35.62398,-35.62398
77.63957,-36.164234,77.63957,-36.164234,77.63957,-36.164234,-36.164234,-36.164234,-36.164234
126.956535,-33.980316,126.956535,-33.980316,126.956535,-33.980316,-33.980316,-33.980316,-33.980316
85.49713,-35.980083,85.49713,-35.980083,85.49713,-35.980083,-35.980083,-35.980083,-35.980083
91.69254,-37.079887,91.69254,-37.079887,91.69254,-37.079887,-37.079887,-37.079887,-37.079887
80.104416,-37.148052,80.104416,-37.148052,80.104416,-37.148052,-37.148052,-37.148052,-37.148052
90.458305,-34.619564,90.458305,-34.619564,90.458305,-34.619564,-34.619564,-34.619564,-34.619564
53.555973,-37.13988,53.555973,-37.13988,53.555973,-37.13988,-37.13988,-37.13988,-37.13988
59.889065,-37.932438,59.889065,-37.932438,59.889065,-37.932438,-37.932438,-37.932438,-37.932438
86.463615,-36.65923,86.463615,-36.65923,86.463615,-36.65923,-36.65923,-36.65923,-36.65923
96.68262,-33.575855,96.68262,-33.575855,96.68262,-33.575855,-33.575855,-33.575855,-33.575855
110.745514,-34.940422,110.745514,-34.940422,110.745514,-34.940422,-34.940422,-34.940422,-34.940422
95.20766,-33.741375,95.20766,-33.741375,95.20766,-33.741375,-33.741375,-33.741375,-33.741375
57.14575,-36.993626,57.14575,-36.993626,57.14575,-36.993626,-36.993626,-36.993626,-36.993626
98.20678,-35.526363,98.20678,-35.526363,98.20678,-35.526363,-35.526363,-35.526363,-35.526363
134.1671,-36.389626,134.1671,-36.389626,134.1671,-36.389626,-36.389626,-36.389626,-36.389626
77.30466,-37.144855,77.30466,-37.144855,77.30466,-37.144855,-37.144855,-37.144855,-37.144855
85.30018,-36.468277,85.30018,-36.468277,85.30018,-36.468277,-36.468277,-36.468277,-36.468277
62.349026,-37.21529,62.349026,-37.21529,62.349026,-37.21529,-37.21529,-37.21529,-37.21529
51.98114,-36.588978,51.98114,-36.588978,51.98114,-36.588978,-36.588978,-36.588978,-36.588978
73.81433,-38.39848,73.81433,-38.39848,73.81433,-38.39848,-38.39848,-38.39848,-38.39848
100.88027,-37.27925,100.88027,-37.27925,100.88027,-37.27925,-37.27925,-37.27925,-37.27925
82.641235,-37.207893,82.641235,-37.207893,82.641235,-37.207893,-37.207893,-37.207893,-37.207893
113.380806,-35.80908,113.380806,-35.80908,113.380806,-35.80908,-35.80908,-35.80908,-35.80908
115.50592,-34.95633,115.50592,-34.95633,115.50592,-34.95633,-34.95633,-34.95633,-34.95633
81.02108,-35.64526,81.02108,-35.64526,81.02108,-35.64526,-35.64526,-35.64526,-35.64526
76.40963,-35.453346,76.40963,-35.453346,76.40963,-35.453346,-35.453346,-35.453346,-35.453346
126.31532,-35.235237,126.31532,-35.235237,126.31532,-35.235237,-35.235237,-35.235237,-35.235237
114.69556,-36.26416,114.69556,-36.26416,114.69556,-36.26416,-36.26416,-36.26416,-36.26416
60.64734,-34.402264,60.64734,-34.402264,60.64734,-34.402264,-34.402264,-34.402264,-34.402264
51.86333,-36.57747,51.86333,-36.57747,51.86333,-36.57747,-36.57747,-36.57747,-36.57747
70.68678,-34.243404,70.68678,-34.243404,70.68678,-34.243404,-34.243404,-34.243404,-34.243404
75.27207,-35.676743,75.27207,-35.676743,75.27207,-35.676743,-35.676743,-35.676743,-35.676743
92.488556,-34.6777,92.488556,-34.6777,92.488556,-34.6777,-34.6777,-34.6777,-34.6777
112.356346,-34.226013,112.356346,-34.226013,112.356346,-34.226013,-34.226013,-34.226013,-34.226013
89.525635,-36.736897,89.525635,-36.736897,89.525635,-36.736897,-36.736897,-36.736897,-36.736897
88.47559,-36.2635,88.47559,-36.2635,88.47559,-36.2635,-36.2635,-36.2635,-36.2635
73.70581,-37.34819,73.70581,-37.34819,73.70581,-37.34819,-37.34819,-37.34819,-37.34819
67.0335,-37.403133,67.0335,-37.403133,67.0335,-37.403133,-37.403133,-37.403133,-37.403133
74.11224,-38.330185,74.11224,-38.330185,74.11224,-38.330185,-38.330185,-38.330185,-38.330185
59.560665,-37.03997,59.560665,-37.03997,59.560665,-37.03997,-37.03997,-37.03997,-37.03997
47.176914,-37.483246,47.176914,-37.483246,47.176914,-37.483246,-37.483246,-37.483246,-37.483246
59.762512,-35.405075,59.762512,-35.405075,59.762512,-35.405075,-35.405075,-35.405075,-35.405075
75.944214,-35.49397,75.944214,-35.49397,75.944214,-35.49397,-35.49397,-35.49397,-35.49397
78.344444,-36.00851,78.344444,-36.00851,78.344444,-36.00851,-36.00851,-36.00851,-36.00851
67.7481,-35.743526,67.7481,-35.743526,67.7481,-35.743526,-35.743526,-35.743526,-35.743526
128.43198,-34.857117,128.43198,-34.857117,128.43198,-34.857117,-34.857117,-34.857117,-34.857117
103.66141,-35.574528,103.66141,-35.574528,103.66141,-35.574528,-35.574528,-35.574528,-35.574528
87.426704,-36.463993,87.426704,-36.463993,87.426704,-36.463993,-36.463993,-36.463993,-36.463993
61.844925,-37.358177,61.844925,-37.358177,61.844925,-37.358177,-37.358177,-37.358177,-37.358177
124.252686,-35.538315,124.252686,-35.538315,124.252686,-35.538315,-35.538315,-35.538315,-35.538315
64.480865,-36.006252,64.480865,-36.006252,64.480865,-36.006252,-36.006252,-36.006252,-36.006252
66.69902,-33.345997,66.69902,-33.345997,66.69902,-33.345997,-33.345997,-33.345997,-33.345997
110.23514,-34.59483,110.23514,-34.59483,110.23514,-34.59483,-34.59483,-34.59483,-34.59483
123.021324,-34.49992,123.021324,-34.49992,123.021324,-34.49992,-34.49992,-34.49992,-34.49992
151.81508,-34.779682,151.81508,-34.779682,151.81508,-34.779682,-34.779682,-34.779682,-34.779682
128.17334,-33.577126,128.17334,-33.577126,128.17334,-33.577126,-33.577126,-33.577126,-33.577126
156.47192,-34.67607,156.47192,-34.67607,156.47192,-34.67607,-34.67607,-34.67607,-34.67607
125.53066,-35.973347,125.53066,-35.973347,125.53066,-35.973347,-35.973347,-35.973347,-35.973347
117.31961,-34.273983,117.31961,-34.273983,117.31961,-34.273983,-34.273983,-34.273983,-34.273983
154.1085,-35.434902,154.1085,-35.434902,154.1085,-35.434902,-35.434902,-35.434902,-35.434902
138.21925,-34.883926,138.21925,-34.883926,138.21925,-34.883926,-34.883926,-34.883926,-34.883926
118.380424,-35.339127,118.380424,-35.339127,118.380424,-35.339127,-35.339127,-35.339127,-35.339127
135.2913,-34.37793,135.2913,-34.37793,135.2913,-34.37793,-34.37793,-34.37793,-34.37793
70.66084,-35.57677,70.66084,-35.57677,70.66084,-35.57677,-35.57677,-35.57677,-35.57677
81.366684,-35.205437,81.366684,-35.205437,81.366684,-35.205437,-35.205437,-35.205437,-35.205437
74.34827,-36.840042,74.34827,-36.840042,74.34827,-36.840042,-36.840042,-36.840042,-36.840042
66.822266,-36.21424,66.822266,-36.21424,66.822266,-36.21424,-36.21424,-36.21424,-36.21424
51.69115,-37.76741,51.69115,-37.76741,51.69115,-37.76741,-37.76741,-37.76741,-37.76741
71.66039,-35.508568,71.66039,-35.508568,71.66039,-35.508568,-35.508568,-35.508568,-35.508568
61.658672,-36.979492,61.658672,-36.979492,61.658672,-36.979492,-36.979492,-36.979492,-36.979492
82.83932,-37.260506,82.83932,-37.260506,82.83932,-37.260506,-37.260506,-37.260506,-37.260506
69.90312,-36.510475,69.90312,-36.510475,69.90312,-36.510475,-36.510475,-36.510475,-36.510475
95.433975,-35.097,95.433975,-35.097,95.433975,-35.097,-35.097,-35.097,-35.097
36.881927,-37.43963,36.881927,-37.43963,36.881927,-37.43963,-37.43963,-37.43963,-37.43963
79.07984,-36.476273,79.07984,-36.476273,79.07984,-36.476273,-36.476273,-36.476273,-36.476273
77.593834,-35.38808,77.593834,-35.38808,77.593834,-35.38808,-35.38808,-35.38808,-35.38808
86.26706,-34.9641,86.26706,-34.9641,86.26706,-34.9641,-34.9641,-34.9641,-34.9641
105.43904,-34.1382,105.43904,-34.1382,105.43904,-34.1382,-34.1382,-34.1382,-34.1382
161.07578,-35.35296,161.07578,-35.35296,161.07578,-35.35296,-35.35296,-35.35296,-35.35296
104.16438,-34.71642,104.16438,-34.71642,104.16438,-34.71642,-34.71642,-34.71642,-34.71642
61.61118,-35.411396,61.61118,-35.411396,61.61118,-35.411396,-35.411396,-35.411396,-35.411396
69.93166,-35.59377,69.93166,-35.59377,69.93166,-35.59377,-35.59377,-35.59377,-35.59377
66.50993,-35.820393,66.50993,-35.820393,66.50993,-35.820393,-35.820393,-35.820393,-35.820393
101.47373,-33.962067,101.47373,-33.962067,101.47373,-33.962067,-33.962067,-33.962067,-33.962067
78.092125,-35.384304,78.092125,-35.384304,78.092125,-35.384304,-35.384304,-35.384304,-35.384304
62.698666,-35.688393,62.698666,-35.688393,62.698666,-35.688393,-35.688393,-35.688393,-35.688393
66.56955,-37.19855,66.56955,-37.19855,66.56955,-37.19855,-37.19855,-37.19855,-37.19855
61.614475,-35.030197,61.614475,-35.030197,61.614475,-35.030197,-35.030197,-35.030197,-35.030197
107.09887,-35.39256,107.09887,-35.39256,107.09887,-35.39256,-35.39256,-35.39256,-35.39256
82.58645,-35.41639,82.58645,-35.41639,82.58645,-35.41639,-35.41639,-35.41639,-35.41639
61.468773,-35.757553,61.468773,-35.757553,61.468773,-35.757553,-35.757553,-35.757553,-35.757553
120.13177,-36.15824,120.13177,-36.15824,120.13177,-36.15824,-36.15824,-36.15824,-36.15824
97.3296,-35.91886,97.3296,-35.91886,97.3296,-35.91886,-35.91886,-35.91886,-35.91886
79.88691,-35.63446,79.88691,-35.63446,79.88691,-35.63446,-35.63446,-35.63446,-35.63446
104.52349,-36.662735,104.52349,-36.662735,104.52349,-36.662735,-36.662735,-36.662735,-36.662735
70.82166,-35.86472,70.82166,-35.86472,70.82166,-35.86472,-35.86472,-35.86472,-35.86472
71.07122,-37.19788,71.07122,-37.19788,71.07122,-37.19788,-37.19788,-37.19788,-37.19788
99.69183,-35.173122,99.69183,-35.173122,99.69183,-35.173122,-35.173122,-35.173122,-35.173122
118.61346,-37.024094,118.61346,-37.024094,118.61346,-37.024094,-37.024094,-37.024094,-37.024094
113.17679,-36.355637,113.17679,-36.355637,113.17679,-36.355637,-36.355637,-36.355637,-36.355637
95.57981,-36.927204,95.57981,-36.927204,95.57981,-36.927204,-36.927204,-36.927204,-36.927204
53.01609,-37.5021,53.01609,-37.5021,53.01609,-37.5021,-37.5021,-37.5021,-37.5021
66.545525,-36.35277,66.545525,-36.35277,66.545525,-36.35277,-36.35277,-36.35277,-36.35277
96.589264,-34.908928,96.589264,-34.908928,96.589264,-34.908928,-34.908928,-34.908928,-34.908928
67.57145,-36.973362,67.57145,-36.973362,67.57145,-36.973362,-36.973362,-36.973362,-36.973362
69.44697,-37.853893,69.44697,-37.853893,69.44697,-37.853893,-37.853893,-37.853893,-37.853893
75.16643,-36.0779,75.16643,-36.0779,75.16643,-36.0779,-36.0779,-36.0779,-36.0779
59.329304,-35.768036,59.329304,-35.768036,59.329304,-35.768036,-35.768036,-35.768036,-35.768036
49.126976,-37.051876,49.126976,-37.051876,49.126976,-37.051876,-37.051876,-37.051876,-37.051876
85.6237,-37.141647,85.6237,-37.141647,85.6237,-37.141647,-37.141647,-37.141647,-37.141647
67.964806,-36.269684,67.964806,-36.269684,67.964806,-36.269684,-36.269684,-36.269684,-36.269684
70.161415,-35.46256,70.161415,-35.46256,70.161415,-35.46256,-35.46256,-35.46256,-35.46256
65.49673,-37.233326,65.49673,-37.233326,65.49673,-37.233326,-37.233326,-37.233326,-37.233326
50.44705,-37.2278,50.44705,-37.2278,50.44705,-37.2278,-37.2278,-37.2278,-37.2278
65.10524,-37.005314,65.10524,-37.005314,65.10524,-37.005314,-37.005314,-37.005314,-37.005314
75.1691,-37.059433,75.1691,-37.059433,75.1691,-37.059433,-37.059433,-37.059433,-37.059433
42.860138,-36.907425,42.860138,-36.907425,42.860138,-36.907425,-36.907425,-36.907425,-36.907425
55.679386,-37.790047,55.679386,-37.790047,55.679386,-37.790047,-37.790047,-37.790047,-37.790047
43.96466,-38.02999,43.96466,-38.02999,43.96466,-38.02999,-38.02999,-38.02999,-38.02999
54.93336,-37.417347,54.93336,-37.417347,54.93336,-37.417347,-37.417347,-37.417347,-37.417347
52.5052,-35.301655,52.5052,-35.301655,52.5052,-35.301655,-35.301655,-35.301655,-35.301655
86.60704,-35.32105,86.60704,-35.32105,86.60704,-35.32105,-35.32105,-35.32105,-35.32105
70.015076,-35.78449,70.015076,-35.78449,70.015076,-35.78449,-35.78449,-35.78449,-35.78449
146.36528,-34.109367,146.36528,-34.109367,146.36528,-34.109367,-34.109367,-34.109367,-34.109367
93.95798,-35.793163,93.95798,-35.793163,93.95798,-35.793163,-35.793163,-35.793163,-35.793163
73.673256,-34.38429,73.673256,-34.38429,73.673256,-34.38429,-34.38429,-34.38429,-34.38429
54.553677,-36.24138,54.553677,-36.24138,54.553677,-36.24138,-36.24138,-36.24138,-36.24138
47.423542,-35.123753,47.423542,-35.123753,47.423542,-35.123753,-35.123753,-35.123753,-35.123753
76.82996,-36.632248,76.82996,-36.632248,76.82996,-36.632248,-36.632248,-36.632248,-36.632248
101.22411,-35.021713,101.22411,-35.021713,101.22411,-35.021713,-35.021713,-35.021713,-35.021713
71.151405,-36.35632,71.151405,-36.35632,71.151405,-36.35632,-36.35632,-36.35632,-36.35632
60.384254,-36.36574,60.384254,-36.36574,60.384254,-36.36574,-36.36574,-36.36574,-36.36574
70.37394,-37.223778,70.37394,-37.223778,70.37394,-37.223778,-37.223778,-37.223778,-37.223778
65.037544,-34.77279,65.037544,-34.77279,65.037544,-34.77279,-34.77279,-34.77279,-34.77279
117.794876,-34.447617,117.794876,-34.447617,117.794876,-34.447617,-34.447617,-34.447617,-34.447617
111.30118,-35.08901,111.30118,-35.08901,111.30118,-35.08901,-35.08901,-35.08901,-35.08901
86.913345,-36.833763,86.913345,-36.833763,86.913345,-36.833763,-36.833763,-36.833763,-36.833763
63.783344,-35.28238,63.783344,-35.28238,63.783344,-35.28238,-35.28238,-35.28238,-35.28238
61.682434,-35.353886,61.682434,-35.353886,61.682434,-35.353886,-35.353886,-35.353886,-35.353886
100.549255,-35.876766,100.549255,-35.876766,100.549255,-35.876766,-35.876766,-35.876766,-35.876766
106.53012,-37.24587,106.53012,-37.24587,106.53012,-37.24587,-37.24587,-37.24587,-37.24587
38.595085,-37.219135,38.595085,-37.219135,38.595085,-37.219135,-37.219135,-37.219135,-37.219135
67.48435,-36.625557,67.48435,-36.625557,67.48435,-36.625557,-36.625557,-36.625557,-36.625557
71.188866,-35.213085,71.188866,-35.213085,71.188866,-35.213085,-35.213085,-35.213085,-35.213085
58.443474,-37.3863,58.443474,-37.3863,58.443474,-37.3863,-37.3863,-37.3863,-37.3863
68.54068,-36.744526,68.54068,-36.744526,68.54068,-36.744526,-36.744526,-36.744526,-36.744526
63.06122,-37.037254,63.06122,-37.037254,63.06122,-37.037254,-37.037254,-37.037254,-37.037254
139.38988,-36.384514,139.38988,-36.384514,139.38988,-36.384514,-36.384514,-36.384514,-36.384514
98.72478,-34.01397,98.72478,-34.01397,98.72478,-34.01397,-34.01397,-34.01397,-34.01397
117.87033,-34.645046,117.87033,-34.645046,117.87033,-34.645046,-34.645046,-34.645046,-34.645046
105.98423,-35.43364,105.98423,-35.43364,105.98423,-35.43364,-35.43364,-35.43364,-35.43364
136.56723,-34.87407,136.56723,-34.87407,136.56723,-34.87407,-34.87407,-34.87407,-34.87407
70.32806,-35.03214,70.32806,-35.03214,70.32806,-35.03214,-35.03214,-35.03214,-35.03214
118.48296,-35.271065,118.48296,-35.271065,118.48296,-35.271065,-35.271065,-35.271065,-35.271065
144.50809,-36.243908,144.50809,-36.243908,144.50809,-36.243908,-36.243908,-36.243908,-36.243908
120.165306,-36.375767,120.165306,-36.375767,120.165306,-36.375767,-36.375767,-36.375767,-36.375767
46.57374,-35.136387,46.57374,-35.136387,46.57374,-35.136387,-35.136387,-35.136387,-35.136387
110.99191,-33.567436,110.99191,-33.567436,110.99191,-33.567436,-33.567436,-33.567436,-33.567436
65.35658,-35.582123,65.35658,-35.582123,65.35658,-35.582123,-35.582123,-35.582123,-35.582123
72.60439,-35.596607,72.60439,-35.596607,72.60439,-35.596607,-35.596607,-35.596607,-35.596607
92.024376,-35.255108,92.024376,-35.255108,92.024376,-35.255108,-35.255108,-35.255108,-35.255108
106.8016,-36.27349,106.8016,-36.27349,106.8016,-36.27349,-36.27349,-36.27349,-36.27349
117.730606,-35.11303,117.730606,-35.11303,117.730606,-35.11303,-35.11303,-35.11303,-35.11303
93.76986,-34.918922,93.76986,-34.918922,93.76986,-34.918922,-34.918922,-34.918922,-34.918922
138.84291,-35.057076,138.84291,-35.057076,138.84291,-35.057076,-35.057076,-35.057076,-35.057076
116.12661,-36.696526,116.12661,-36.696526,116.12661,-36.696526,-36.696526,-36.696526,-36.696526
90.1863,-34.66566,90.1863,-34.66566,90.1863,-34.66566,-34.66566,-34.66566,-34.66566
66.637634,-34.548107,66.637634,-34.548107,66.637634,-34.548107,-34.548107,-34.548107,-34.548107
67.021675,-36.85468,67.021675,-36.85468,67.021675,-36.85468,-36.85468,-36.85468,-36.85468
93.44809,-37.192184,93.44809,-37.192184,93.44809,-37.192184,-37.192184,-37.192184,-37.192184
69.70108,-36.56259,69.70108,-36.56259,69.70108,-36.56259,-36.56259,-36.56259,-36.56259
61.63607,-35.461845,61.63607,-35.461845,61.63607,-35.461845,-35.461845,-35.461845,-35.461845
71.76815,-33.70169,71.76815,-33.70169,71.76815,-33.70169,-33.70169,-33.70169,-33.70169
58.55517,-35.643154,58.55517,-35.643154,58.55517,-35.643154,-35.643154,-35.643154,-35.643154
62.9562,-38.102222,62.9562,-38.102222,62.9562,-38.102222,-38.102222,-38.102222,-38.102222
77.33131,-35.313522,77.33131,-35.313522,77.33131,-35.313522,-35.313522,-35.313522,-35.313522
87.41185,-35.60735,87.41185,-35.60735,87.41185,-35.60735,-35.60735,-35.60735,-35.60735
100.38228,-37.483147,100.38228,-37.483147,100.38228,-37.483147,-37.483147,-37.483147,-37.483147
133.38434,-34.444527,133.38434,-34.444527,133.38434,-34.444527,-34.444527,-34.444527,-34.444527
85.779274,-34.545856,85.779274,-34.545856,85.779274,-34.545856,-34.545856,-34.545856,-34.545856
88.233284,-33.520893,88.233284,-33.520893,88.233284,-33.520893,-33.520893,-33.520893,-33.520893
93.322815,-36.065655,93.322815,-36.065655,93.322815,-36.065655,-36.065655,-36.065655,-36.065655
87.22275,-36.745705,87.22275,-36.745705,87.22275,-36.745705,-36.745705,-36.745705,-36.745705
108.04426,-35.38863,108.04426,-35.38863,108.04426,-35.38863,-35.38863,-35.38863,-35.38863
94.02657,-35.512066,94.02657,-35.512066,94.02657,-35.512066,-35.512066,-35.512066,-35.512066
62.64678,-36.663113,62.64678,-36.663113,62.64678,-36.663113,-36.663113,-36.663113,-36.663113
82.01384,-35.68542,82.01384,-35.68542,82.01384,-35.68542,-35.68542,-35.68542,-35.68542
83.13301,-37.13238,83.13301,-37.13238,83.13301,-37.13238,-37.13238,-37.13238,-37.13238
56.20556,-35.84478,56.20556,-35.84478,56.20556,-35.84478,-35.84478,-35.84478,-35.84478
82.2102,-37.431423,82.2102,-37.431423,82.2102,-37.431423,-37.431423,-37.431423,-37.431423
88.403656,-37.696724,88.403656,-37.696724,88.403656,-37.696724,-37.696724,-37.696724,-37.696724
94.021614,-34.64998,94.021614,-34.64998,94.021614,-34.64998,-34.64998,-34.64998,-34.64998
79.282974,-36.30363,79.282974,-36.30363,79.282974,-36.30363,-36.30363,-36.30363,-36.30363
57.648964,-34.783283,57.648964,-34.783283,57.648964,-34.783283,-34.783283,-34.783283,-34.783283
87.31957,-35.401237,87.31957,-35.401237,87.31957,-35.401237,-35.401237,-35.401237,-35.401237
66.8262,-38.098305,66.8262,-38.098305,66.8262,-38.098305,-38.098305,-38.098305,-38.098305
110.98519,-34.97654,110.98519,-34.97654,110.98519,-34.97654,-34.97654,-34.97654,-34.97654
93.05673,-36.37703,93.05673,-36.37703,93.05673,-36.37703,-36.37703,-36.37703,-36.37703
92.67655,-35.589863,92.67655,-35.589863,92.67655,-35.589863,-35.589863,-35.589863,-35.589863
